temp_category,temp_feel,temp
Hot,34.09,29.52
Hot,34.09,29.52
Hot,33.335,28.7
Hot,33.335,28.7
Hot,31.82,27.88
Hot,31.82,
Hot,31.06,
Hot,29.545,27.06
Hot,30.305,27.06
Hot,30.305,27.06
Hot,28.79,26.24
Hot,28.79,26.24
Hot,28.79,26.24
Hot,28.79,
Hot,30.305,27.06
Hot,30.305,
Hot,30.305,
Hot,33.335,28.7
Hot,34.85,30.34
Hot,36.365,31.16
Hot,37.12,
Hot,37.88,31.98
Hot,37.88,
Hot,38.635,32.8
Hot,36.365,31.16
Hot,36.365,31.16
Hot,34.85,30.34
Hot,34.85,30.34
Hot,34.85,29.52
Hot,34.85,29.52
Hot,34.09,29.52
Hot,33.335,28.7
Hot,31.82,
Hot,31.82,27.88
Hot,31.82,27.88
Hot,31.82,27.88
Hot,31.06,27.06
Hot,31.06,27.06
Hot,31.06,27.06
Hot,30.305,27.06
Hot,31.82,27.88
Hot,32.575,28.7
,,28.7
Hot,34.09,29.52
Hot,34.85,30.34
Hot,34.85,30.34
Hot,31.82,27.88
Hot,31.82,27.88
Hot,29.545,27.06
Hot,29.545,27.06
Hot,29.545,27.06
Hot,29.545,27.06
Hot,29.545,
Hot,27.275,24.6
Hot,26.515,22.96
Hot,25.76,
Hot,25.76,22.14
Hot,25.76,
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,26.515,22.96
Hot,26.515,22.96
Hot,26.515,22.96
Hot,27.275,24.6
Hot,27.275,24.6
Hot,27.275,25.42
Hot,27.275,24.6
Hot,27.275,24.6
Hot,25.76,24.6
Hot,26.515,22.96
Hot,27.275,
Hot,25.76,24.6
Hot,27.275,25.42
Hot,28.79,26.24
Hot,28.79,26.24
Hot,28.79,26.24
Hot,28.79,26.24
Hot,28.79,26.24
,,26.24
Hot,27.275,25.42
Hot,27.275,25.42
Mild,25,24.6
Hot,27.275,25.42
Hot,27.275,25.42
Hot,27.275,25.42
Hot,27.275,25.42
Hot,27.275,25.42
Hot,27.275,25.42
Hot,27.275,25.42
Hot,25.76,25.42
Hot,28.03,26.24
Hot,28.03,26.24
Hot,29.545,
Hot,31.82,
Hot,33.335,28.7
Hot,29.545,27.06
Hot,28.03,26.24
Hot,28.03,26.24
Hot,28.03,26.24
Hot,25.76,25.42
Hot,27.275,25.42
Hot,28.03,26.24
Hot,25.76,
Hot,25.76,25.42
Hot,28.03,26.24
Hot,25.76,25.42
Hot,25.76,25.42
Hot,27.275,25.42
Hot,27.275,25.42
Hot,27.275,25.42
Hot,25.76,25.42
Hot,25.76,25.42
Hot,27.275,25.42
Hot,27.275,25.42
Hot,25.76,25.42
Hot,27.275,
Hot,28.03,26.24
Hot,33.335,28.7
Hot,34.85,29.52
Hot,34.85,30.34
Hot,34.85,30.34
Hot,33.335,28.7
Hot,33.335,28.7
Hot,29.545,27.06
Hot,28.03,26.24
Hot,29.545,27.06
Hot,27.275,25.42
Hot,27.275,25.42
Hot,27.275,25.42
Hot,27.275,25.42
Mild,25,24.6
Hot,27.275,23.78
,,23.78
Hot,27.275,23.78
Hot,27.275,23.78
Hot,27.275,24.6
Hot,28.79,
Hot,29.545,26.24
Hot,32.575,28.7
Hot,34.09,
Hot,34.09,29.52
Hot,34.09,30.34
Hot,34.09,30.34
Hot,34.09,
Hot,34.09,
Hot,34.09,30.34
Hot,33.335,29.52
Hot,32.575,28.7
Hot,31.06,27.06
Hot,29.545,26.24
Hot,29.545,26.24
Hot,28.03,25.42
Hot,28.03,25.42
Hot,28.03,25.42
Hot,29.545,25.42
Hot,29.545,25.42
Hot,28.03,24.6
Hot,28.03,24.6
Hot,27.275,23.78
Hot,27.275,24.6
Hot,29.545,26.24
Hot,31.06,27.06
Hot,32.575,28.7
Hot,32.575,28.7
Hot,32.575,28.7
,,30.34
Hot,33.335,29.52
Hot,33.335,30.34
Hot,33.335,29.52
Hot,33.335,29.52
Hot,31.82,27.88
Hot,30.305,26.24
,,25.42
Hot,30.305,26.24
Hot,30.305,25.42
Hot,27.275,23.78
Hot,26.515,
Hot,26.515,22.96
Hot,26.515,22.96
Hot,25.76,22.14
Hot,26.515,22.96
,,
Hot,27.275,23.78
Hot,28.79,24.6
Hot,30.305,26.24
Hot,31.82,27.88
Hot,32.575,28.7
Hot,33.335,29.52
Hot,33.335,29.52
Hot,33.335,30.34
Hot,33.335,30.34
Hot,33.335,29.52
Hot,33.335,
Hot,32.575,28.7
Hot,31.82,27.88
Hot,31.06,27.06
Hot,30.305,26.24
Hot,28.79,25.42
Hot,28.79,25.42
Hot,27.275,
Hot,27.275,23.78
Hot,28.79,24.6
Hot,27.275,23.78
Hot,26.515,22.96
Hot,26.515,22.96
Hot,26.515,22.96
Hot,27.275,23.78
Hot,28.03,24.6
Hot,30.305,26.24
Hot,31.82,27.88
Hot,32.575,28.7
Hot,33.335,29.52
Hot,33.335,30.34
Hot,33.335,30.34
Hot,33.335,30.34
Hot,33.335,30.34
Hot,33.335,30.34
Hot,32.575,28.7
Hot,31.82,27.88
Hot,31.06,27.06
Hot,29.545,26.24
Hot,29.545,26.24
Hot,29.545,
Hot,29.545,25.42
Hot,29.545,25.42
Hot,28.03,24.6
Hot,27.275,24.6
Hot,28.03,24.6
Hot,27.275,23.78
Hot,27.275,23.78
Hot,28.03,24.6
Hot,28.79,25.42
Hot,29.545,26.24
Hot,32.575,28.7
Hot,34.09,29.52
Hot,34.09,30.34
Hot,34.85,31.16
Hot,35.605,31.98
Hot,35.605,31.98
Hot,34.85,
Hot,34.85,
Hot,34.09,
Hot,32.575,28.7
Hot,33.335,29.52
Hot,31.06,
Hot,31.06,27.06
Hot,30.305,26.24
Hot,30.305,
Hot,30.305,26.24
Hot,29.545,25.42
Hot,29.545,25.42
Hot,28.79,24.6
Hot,28.79,24.6
Hot,28.03,
Hot,29.545,25.42
Hot,30.305,26.24
Hot,30.305,
Hot,31.06,27.06
Hot,31.82,27.88
Hot,31.06,27.06
Hot,30.305,26.24
Hot,30.305,26.24
Hot,29.545,24.6
Hot,25.76,22.14
Mild,23.485,19.68
Mild,23.485,19.68
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.21,17.22
Mild,21.21,17.22
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
Mild,19.695,15.58
,,
Mild,20.455,16.4
Mild,21.21,17.22
Mild,22.725,18.86
Mild,24.24,20.5
Mild,24.24,20.5
Mild,25,
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Mild,25,21.32
Mild,25,21.32
Mild,25,21.32
Mild,24.24,20.5
Mild,24.24,20.5
Mild,24.24,20.5
Mild,23.485,19.68
Mild,24.24,20.5
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,23.485,19.68
Mild,24.24,20.5
Mild,25,21.32
Mild,25,21.32
Mild,25,
Mild,25,21.32
Mild,25,21.32
Hot,25.76,22.14
Mild,25,21.32
Mild,25,21.32
Mild,25,21.32
Mild,25,21.32
Mild,24.24,20.5
Mild,24.24,20.5
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,
Mild,21.97,
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.97,18.04
Mild,22.725,18.86
Mild,22.725,18.86
Mild,23.485,19.68
Mild,24.24,20.5
Mild,25,
Hot,25.76,22.14
Hot,26.515,22.96
Hot,27.275,
Hot,27.275,
Hot,26.515,22.96
Hot,26.515,22.96
Hot,26.515,22.96
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,
Hot,25.76,22.14
Hot,25.76,22.14
Mild,25,21.32
Mild,25,21.32
Mild,25,21.32
Mild,24.24,
Mild,24.24,
Mild,24.24,20.5
Mild,24.24,20.5
Mild,24.24,20.5
Mild,25,
Hot,25.76,22.14
Hot,26.515,22.96
Hot,27.275,
Hot,27.275,23.78
Hot,30.305,24.6
Hot,30.305,
Hot,30.305,24.6
Hot,30.305,24.6
Hot,27.275,23.78
Hot,26.515,22.96
Hot,26.515,22.96
Hot,26.515,22.96
Hot,26.515,22.96
Hot,26.515,22.96
Hot,26.515,22.96
Mild,24.24,20.5
Mild,23.485,19.68
Mild,22.725,18.86
Mild,22.725,18.86
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.21,17.22
Mild,21.21,17.22
Mild,20.455,
Mild,20.455,16.4
Mild,20.455,
Mild,19.695,15.58
Mild,20.455,16.4
Mild,20.455,
Mild,21.21,17.22
Mild,21.21,17.22
Mild,20.455,16.4
Mild,20.455,16.4
Mild,19.695,
Mild,19.695,15.58
Mild,18.18,14.76
Mild,18.18,14.76
Mild,17.425,14.76
Mild,17.425,14.76
Mild,16.665,14.76
Mild,15.91,13.94
Mild,15.15,13.94
Mild,15.91,13.94
Mild,15.91,
Mild,15.15,
Mild,15.91,
Mild,16.665,13.94
Mild,16.665,13.94
Mild,16.665,14.76
Mild,16.665,14.76
Mild,19.695,15.58
Mild,20.455,16.4
Mild,20.455,
Mild,17.425,14.76
Mild,16.665,14.76
Mild,17.425,14.76
Mild,17.425,14.76
Mild,17.425,14.76
Mild,19.695,15.58
Mild,16.665,14.76
Mild,17.425,14.76
Mild,18.18,14.76
Mild,18.18,14.76
Mild,17.425,13.94
Mild,18.18,14.76
Mild,18.18,14.76
Mild,18.94,14.76
Mild,17.425,13.94
,,14.76
Mild,18.94,14.76
Mild,17.425,14.76
Mild,18.18,14.76
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
Mild,21.21,17.22
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,
Mild,21.21,17.22
Mild,21.97,
Mild,22.725,
Mild,23.485,19.68
Hot,25.76,22.14
Hot,26.515,22.96
Hot,26.515,22.96
Hot,27.275,23.78
Hot,27.275,23.78
Hot,27.275,23.78
Hot,26.515,
Hot,25.76,
Mild,25,21.32
Mild,25,21.32
Mild,24.24,20.5
Mild,24.24,
Mild,23.485,19.68
Mild,23.485,19.68
Mild,23.485,19.68
Mild,22.725,18.86
Mild,22.725,18.86
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.97,18.04
Mild,22.725,18.86
Mild,25,
Hot,25.76,
Hot,26.515,22.96
Hot,31.06,24.6
Hot,31.06,25.42
Hot,31.06,26.24
Hot,31.06,26.24
Hot,31.06,
Hot,31.06,26.24
Hot,31.06,26.24
Hot,31.06,24.6
Hot,27.275,
Mild,25,21.32
Mild,24.24,20.5
Mild,25,21.32
Mild,24.24,20.5
Mild,24.24,20.5
Mild,23.485,19.68
Mild,22.725,18.86
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.21,17.22
Mild,20.455,16.4
Mild,21.21,17.22
Mild,21.97,18.04
Mild,22.725,
Mild,25,21.32
Hot,25.76,22.14
Hot,26.515,22.96
Hot,26.515,22.96
Hot,27.275,23.78
Hot,27.275,23.78
Hot,27.275,
Hot,26.515,22.96
Hot,25.76,22.14
Mild,25,21.32
Mild,24.24,20.5
Mild,22.725,18.86
Mild,22.725,18.86
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.21,17.22
Mild,20.455,16.4
Mild,20.455,16.4
Mild,21.21,17.22
Mild,21.21,17.22
Mild,21.21,
Mild,22.725,18.86
Mild,23.485,19.68
Mild,25,21.32
Hot,26.515,22.96
Hot,31.06,24.6
Hot,31.06,24.6
Hot,31.06,25.42
Hot,31.06,27.06
Hot,31.06,26.24
Hot,31.06,24.6
Hot,26.515,22.96
Hot,26.515,22.96
Hot,25.76,22.14
Mild,24.24,
Mild,24.24,20.5
Mild,24.24,20.5
,,19.68
Mild,22.725,
Mild,22.725,18.86
Mild,21.97,18.04
Mild,21.21,
Mild,21.21,17.22
Mild,21.21,
Mild,21.21,17.22
Mild,22.725,18.86
Mild,24.24,
Mild,25,
Hot,27.275,23.78
Hot,31.06,
Hot,31.06,25.42
Hot,31.06,
Hot,31.06,27.06
Hot,31.06,26.24
Hot,31.06,25.42
Hot,31.06,
Hot,25.76,22.14
Mild,25,21.32
Mild,25,21.32
Mild,24.24,20.5
Mild,23.485,19.68
Mild,22.725,
Mild,22.725,18.86
Mild,22.725,18.86
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.97,
Mild,21.97,18.04
Mild,21.97,18.04
Mild,22.725,18.86
Mild,24.24,20.5
Hot,26.515,22.96
Hot,31.06,
Hot,31.06,26.24
Hot,31.06,27.06
Hot,31.82,27.88
Hot,31.82,27.88
Hot,31.06,
Hot,30.305,25.42
Hot,31.06,
Hot,26.515,
Hot,26.515,22.96
Hot,25.76,22.14
Mild,25,21.32
Mild,24.24,20.5
Mild,24.24,20.5
Mild,23.485,
Mild,23.485,19.68
Mild,22.725,
Mild,22.725,18.86
Mild,22.725,
Mild,21.97,18.04
Mild,22.725,18.86
Mild,25,21.32
Hot,25.76,22.14
Hot,26.515,
Hot,30.305,25.42
Hot,32.575,
Hot,32.575,29.52
Hot,32.575,
Hot,32.575,29.52
Hot,31.82,28.7
Hot,31.06,27.06
Hot,31.06,26.24
Hot,27.275,23.78
Hot,29.545,24.6
Hot,26.515,
Hot,26.515,
Hot,25.76,22.14
Hot,25.76,22.14
Mild,25,21.32
Mild,25,21.32
Mild,25,
Mild,25,21.32
Mild,25,21.32
Mild,25,21.32
Mild,25,21.32
Hot,26.515,22.96
Hot,29.545,24.6
Hot,29.545,24.6
Hot,29.545,24.6
Hot,29.545,24.6
Hot,29.545,24.6
Hot,29.545,24.6
Hot,28.79,
Hot,29.545,
Hot,28.79,24.6
Hot,28.79,24.6
Hot,27.275,23.78
Hot,27.275,23.78
Hot,27.275,23.78
Hot,26.515,22.96
Hot,26.515,22.96
Hot,26.515,
Hot,26.515,22.96
Hot,26.515,22.96
Hot,25.76,
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,
Hot,25.76,22.14
Hot,26.515,22.96
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,
,,22.14
Hot,25.76,22.14
,,22.14
Hot,25.76,22.14
Hot,25.76,
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,26.515,22.96
Hot,26.515,22.96
Hot,28.79,25.42
Hot,28.03,
Hot,28.79,26.24
Hot,30.305,27.06
Hot,30.305,
Hot,31.06,27.06
Hot,28.79,25.42
Hot,28.79,25.42
Hot,28.79,25.42
Hot,28.79,25.42
Hot,28.79,25.42
Hot,28.79,25.42
Hot,27.275,23.78
Hot,27.275,23.78
Hot,27.275,23.78
Hot,26.515,22.96
Hot,26.515,
Hot,26.515,22.96
Hot,26.515,22.96
Hot,26.515,
Hot,26.515,22.96
Hot,26.515,22.96
Hot,26.515,22.96
Hot,25.76,22.14
Mild,25,21.32
Mild,25,21.32
Hot,26.515,22.96
Hot,31.06,25.42
Hot,31.06,25.42
Hot,31.06,24.6
Hot,27.275,23.78
Hot,25.76,22.14
Hot,25.76,22.14
Mild,25,21.32
Mild,24.24,20.5
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,
Mild,22.725,18.86
Mild,22.725,18.86
,,18.04
Mild,21.21,17.22
Mild,21.21,17.22
Mild,20.455,16.4
Mild,20.455,16.4
Mild,22.725,18.86
Mild,25,21.32
Hot,25.76,22.14
Hot,26.515,22.96
Hot,27.275,23.78
Hot,31.06,24.6
Hot,31.06,24.6
Hot,31.06,25.42
Hot,31.06,25.42
Hot,27.275,23.78
Hot,25.76,22.14
Mild,24.24,20.5
Mild,24.24,20.5
Mild,24.24,
Mild,24.24,20.5
Mild,23.485,19.68
Mild,22.725,18.86
Mild,21.97,18.04
Mild,21.21,17.22
Mild,21.21,17.22
Mild,21.21,17.22
Mild,21.21,17.22
Mild,19.695,
Mild,20.455,16.4
Mild,21.97,18.04
Mild,24.24,20.5
Hot,25.76,22.14
Hot,26.515,22.96
Hot,27.275,23.78
Hot,31.06,24.6
Hot,31.06,24.6
Hot,31.06,25.42
Hot,31.06,24.6
Hot,27.275,23.78
Hot,26.515,
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,26.515,22.96
Hot,26.515,22.96
Hot,25.76,22.14
Hot,26.515,22.96
Hot,26.515,22.96
Hot,26.515,22.96
Mild,25,21.32
Mild,24.24,20.5
Mild,24.24,20.5
Mild,24.24,20.5
Mild,24.24,20.5
Mild,24.24,20.5
Mild,25,21.32
Hot,26.515,22.96
Hot,26.515,22.96
Hot,26.515,22.96
Hot,27.275,23.78
Hot,26.515,22.96
Hot,27.275,23.78
Hot,26.515,22.96
Hot,26.515,22.96
Hot,25.76,22.14
,,21.32
Mild,24.24,20.5
Mild,24.24,20.5
Mild,23.485,19.68
Mild,23.485,19.68
Mild,22.725,
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.97,18.04
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,24.24,20.5
Mild,25,
Hot,26.515,22.96
Hot,31.06,24.6
Hot,31.06,
Hot,31.06,26.24
Hot,31.06,25.42
Hot,31.06,25.42
Hot,31.06,
Hot,30.305,24.6
Hot,26.515,22.96
Hot,26.515,22.96
Hot,25.76,22.14
Hot,25.76,
Mild,25,
Mild,25,21.32
Mild,25,21.32
Mild,25,21.32
Mild,25,21.32
Mild,24.24,20.5
Mild,24.24,
Mild,25,
Mild,25,21.32
Hot,25.76,22.14
Mild,25,21.32
Mild,25,21.32
Mild,25,21.32
Mild,25,21.32
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,26.515,22.96
Hot,26.515,22.96
Hot,26.515,22.96
Hot,27.275,
Hot,25.76,24.6
Hot,27.275,23.78
Hot,27.275,23.78
Hot,27.275,23.78
Mild,17.425,14.76
Mild,17.425,14.76
Mild,17.425,14.76
Mild,17.425,14.76
Mild,15.91,13.94
Mild,15.91,13.12
Mild,15.91,13.12
Mild,16.665,13.94
Mild,16.665,14.76
Mild,20.455,16.4
Mild,21.97,18.04
Mild,22.725,18.86
Mild,24.24,20.5
Mild,23.485,19.68
Mild,24.24,20.5
Mild,24.24,20.5
Mild,23.485,19.68
Mild,21.97,18.04
Mild,21.21,
Mild,21.21,
Mild,20.455,16.4
Mild,18.94,14.76
Mild,18.94,14.76
Mild,18.18,13.94
Mild,17.425,
Mild,16.665,12.3
Mild,16.665,12.3
Mild,16.665,12.3
Mild,16.665,12.3
Mild,16.665,12.3
Mild,16.665,12.3
Mild,16.665,12.3
Mild,17.425,13.12
Mild,18.18,13.94
Mild,20.455,16.4
Mild,21.21,17.22
Mild,22.725,18.86
Mild,23.485,19.68
Mild,24.24,20.5
Mild,23.485,19.68
Mild,23.485,19.68
Mild,21.97,18.04
Mild,21.21,17.22
Mild,20.455,16.4
Mild,20.455,16.4
Mild,19.695,15.58
Mild,17.425,14.76
Mild,18.18,14.76
Mild,18.18,14.76
Mild,16.665,13.94
Mild,16.665,13.94
Mild,16.665,13.94
,,13.12
Mild,16.665,13.12
Mild,16.665,13.94
Mild,16.665,13.12
Mild,17.425,13.94
Mild,17.425,14.76
Mild,20.455,16.4
Mild,21.97,18.04
Mild,24.24,20.5
Mild,25,21.32
Mild,25,21.32
Mild,25,21.32
Mild,25,21.32
Mild,23.485,19.68
Mild,22.725,18.86
Mild,21.97,
Mild,21.21,17.22
Mild,20.455,
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
Mild,19.695,15.58
Mild,19.695,15.58
Mild,19.695,
Mild,19.695,15.58
Mild,20.455,16.4
Mild,20.455,
Mild,21.21,
Mild,21.21,17.22
Mild,21.97,
Mild,23.485,19.68
Mild,21.97,18.04
Mild,21.97,18.04
Mild,22.725,
Mild,22.725,18.86
Mild,21.21,
Mild,21.21,17.22
Mild,20.455,16.4
Mild,16.665,14.76
Mild,15.91,13.94
Mild,15.15,
Mild,15.15,13.12
Mild,14.395,13.12
Mild,15.15,13.12
Mild,13.635,12.3
Mild,13.635,12.3
Mild,12.88,11.48
Mild,11.365,10.66
,,10.66
Mild,12.12,
Mild,12.88,
Mild,13.635,12.3
Mild,15.15,13.12
Mild,18.18,14.76
Mild,17.425,14.76
Mild,20.455,16.4
Mild,21.21,17.22
Mild,20.455,16.4
Mild,20.455,16.4
Mild,19.695,15.58
Mild,18.18,14.76
Mild,18.18,13.94
Mild,17.425,13.12
Mild,17.425,
Mild,16.665,12.3
Mild,15.91,11.48
Mild,15.91,11.48
Mild,15.15,10.66
Mild,15.15,10.66
Mild,14.395,9.84
Mild,14.395,9.84
,,9.84
Mild,14.395,10.66
Mild,13.635,10.66
Mild,15.15,11.48
Mild,15.91,12.3
Mild,18.18,14.76
Mild,21.21,17.22
Mild,21.97,18.04
Mild,22.725,18.86
Mild,22.725,18.86
Mild,23.485,
Mild,22.725,18.86
Mild,21.97,
Mild,21.21,17.22
Mild,19.695,15.58
Mild,18.18,14.76
Mild,18.18,
Mild,18.94,14.76
Mild,17.425,
Mild,18.18,13.94
Mild,18.18,13.94
Mild,17.425,13.12
Mild,17.425,13.12
Mild,17.425,13.12
Mild,16.665,12.3
Mild,15.91,11.48
,,
Mild,15.91,12.3
Mild,16.665,13.94
Mild,17.425,14.76
Mild,21.21,17.22
Mild,22.725,18.86
Hot,25.76,22.14
Hot,26.515,22.96
Hot,26.515,22.96
Mild,25,21.32
Mild,24.24,20.5
Mild,22.725,18.86
Mild,22.725,18.86
Mild,20.455,16.4
Mild,19.695,
Mild,18.18,14.76
Mild,18.18,14.76
Mild,17.425,13.94
Mild,16.665,13.12
Mild,17.425,13.12
Mild,17.425,13.12
Mild,16.665,
Mild,15.91,12.3
Mild,16.665,12.3
Mild,15.91,12.3
Mild,16.665,13.12
Mild,18.94,14.76
Mild,21.21,17.22
Mild,22.725,18.86
Mild,25,21.32
Hot,25.76,
Hot,26.515,
Hot,27.275,23.78
Hot,26.515,22.96
Mild,25,21.32
Mild,23.485,
Mild,22.725,18.86
Mild,20.455,16.4
Mild,20.455,16.4
Mild,18.94,
Mild,18.94,
Mild,18.94,14.76
Mild,18.18,13.94
Mild,17.425,13.12
Mild,17.425,13.12
,,13.12
Mild,16.665,12.3
Mild,16.665,12.3
Mild,16.665,12.3
Mild,17.425,13.12
Mild,18.18,13.94
Mild,20.455,
Mild,22.725,18.86
Mild,24.24,20.5
Mild,24.24,20.5
Mild,25,21.32
Mild,25,21.32
Mild,25,21.32
Mild,22.725,18.86
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.97,18.04
Mild,20.455,
Mild,20.455,
Mild,19.695,
Mild,20.455,16.4
Mild,20.455,16.4
Mild,19.695,
Mild,19.695,15.58
Mild,19.695,15.58
Mild,17.425,14.76
Mild,17.425,
Mild,19.695,15.58
Mild,20.455,16.4
Mild,21.21,17.22
Mild,21.97,18.04
Mild,22.725,18.86
Mild,21.21,17.22
Mild,16.665,14.76
Mild,16.665,14.76
Mild,16.665,14.76
Mild,17.425,14.76
Mild,17.425,14.76
Mild,17.425,14.76
Mild,17.425,14.76
Mild,16.665,14.76
Mild,16.665,14.76
Mild,16.665,14.76
Mild,16.665,13.94
Mild,15.91,13.94
Mild,15.15,13.12
Mild,14.395,13.12
Mild,14.395,12.3
Mild,14.395,12.3
Mild,14.395,12.3
Mild,12.88,11.48
Mild,13.635,11.48
Mild,13.635,12.3
Mild,14.395,13.12
Mild,13.635,13.12
Mild,14.395,13.94
Mild,14.395,13.94
Mild,19.695,15.58
Mild,19.695,15.58
Mild,16.665,14.76
Mild,16.665,14.76
Mild,15.15,13.94
Mild,15.91,13.94
Mild,15.91,13.12
Mild,15.91,13.12
Mild,15.15,12.3
Mild,15.91,13.12
Mild,15.91,12.3
Mild,12.12,
Mild,12.12,
Mild,12.88,9.84
Mild,12.12,9.84
Mild,10.605,8.2
Mild,12.88,9.02
Mild,11.365,9.02
Mild,11.365,9.02
Mild,12.88,10.66
Mild,15.15,
Mild,15.91,13.94
Mild,19.695,
Mild,21.97,18.04
Mild,23.485,19.68
Mild,24.24,20.5
Mild,25,21.32
Mild,25,21.32
Mild,24.24,20.5
Mild,21.21,17.22
Mild,21.21,17.22
Mild,21.21,17.22
Mild,21.21,17.22
Mild,21.21,
Mild,20.455,16.4
Mild,20.455,16.4
Mild,17.425,14.76
Mild,18.18,14.76
Mild,17.425,14.76
Mild,17.425,14.76
Mild,16.665,13.94
Mild,16.665,
Mild,15.91,
Mild,17.425,13.94
Mild,20.455,16.4
Mild,21.97,18.04
Mild,22.725,18.86
Mild,25,21.32
Mild,25,21.32
Hot,25.76,22.14
Mild,24.24,20.5
Hot,25.76,22.14
Mild,25,21.32
Mild,25,21.32
Mild,24.24,20.5
Mild,24.24,20.5
Mild,23.485,
Mild,23.485,19.68
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,21.97,
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.97,
Mild,21.97,18.04
Mild,22.725,
Mild,23.485,19.68
Mild,24.24,20.5
Hot,25.76,22.14
Hot,26.515,22.96
Hot,31.06,24.6
Hot,31.06,25.42
Hot,31.06,
Hot,31.06,25.42
Hot,31.06,25.42
Hot,26.515,22.96
Hot,31.06,24.6
Hot,31.06,24.6
Hot,31.06,24.6
Hot,27.275,23.78
Hot,26.515,22.96
Hot,26.515,22.96
Hot,26.515,22.96
Hot,26.515,22.96
Hot,25.76,22.14
Hot,26.515,22.96
Hot,25.76,
Hot,26.515,
Hot,25.76,22.14
Hot,25.76,22.14
Hot,26.515,22.96
Hot,26.515,22.96
Hot,26.515,
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Hot,25.76,22.14
Mild,25,21.32
Mild,24.24,20.5
Mild,24.24,20.5
Mild,24.24,20.5
Mild,23.485,
Mild,24.24,
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,21.97,18.04
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,23.485,19.68
Mild,23.485,19.68
Mild,23.485,19.68
Mild,22.725,18.86
Mild,22.725,18.86
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.21,17.22
Mild,21.21,
Mild,21.21,17.22
Mild,21.21,17.22
Mild,21.21,17.22
